common_name,diameter_breast_height,date_planted,age_description,latitude,longitude
River red gum,,2019-12-04,,-37.783712383727014,144.94592688349206
Drooping sheoak,,2019-12-04,,-37.78230834295802,144.9474256104002
Black Wattle,,2019-12-04,,-37.78403115488725,144.94547363028224
Lightwood Wattle,,2019-12-04,,-37.784940660838984,144.94453062166443
Lemon,,2019-12-04,,-37.825395035825736,144.96115849014694
Drooping sheoak,,2019-12-04,,-37.782711341872705,144.94697015516365
Prickly-leaved wattle,,2019-12-04,,-37.78523864980685,144.94423973934872
Drooping sheoak,,2019-12-04,,-37.78482426631718,144.94465670697468
Black Wattle,,2019-12-04,,-37.78408793426939,144.94543776629186
Drooping sheoak,,2019-12-04,,-37.78251818461469,144.94714911176635
River red gum,,2019-12-04,,-37.782237742379195,144.9473716993088
Lightwood Wattle,,2019-12-04,,-37.78567533903738,144.94362423008803
Drooping sheoak,,2019-12-04,,-37.78242155086856,144.9472767993423
Drooping sheoak,,2019-12-04,,-37.783954237494804,144.9456310940243
Drooping sheoak,,2019-12-04,,-37.7823679179491,144.9473484544086
River red gum,,2019-12-04,,-37.784657901384456,144.94480086796403
Drooping sheoak,,2019-12-04,,-37.784649592034,144.94483595770808
Drooping sheoak,,2019-12-04,,-37.78264197330662,144.94708516654234
Yellow Gum,,2019-12-04,,-37.78587696881211,144.94327537651705
N/A,,2019-12-04,,-37.825389221081274,144.96117137470924
Lightwood Wattle,,2019-12-04,,-37.782237688391234,144.94734274673687
Drooping sheoak,,2019-12-04,,-37.78282920020824,144.94683483943456
Drooping sheoak,,2019-12-04,,-37.78416731920732,144.94535460784118
Drooping sheoak,,2019-12-04,,-37.78418805803308,144.9453449496003
Drooping sheoak,,2019-12-04,,-37.782632201633426,144.94701571971635
River red gum,,2019-12-04,,-37.78441929748865,144.94509169040685
River red gum,,2019-12-04,,-37.78429267146604,144.94522021473114
Drooping sheoak,,2019-12-04,,-37.782608816059934,144.94708551629984
Black Wattle,,2019-12-04,,-37.78446532718993,144.94504919721822
Prickly-leaved wattle,,2019-12-04,,-37.78521176858393,144.9442795454262
Drooping sheoak,,2019-12-04,,-37.782440155324416,144.94729978854642
Drooping sheoak,,2019-12-04,,-37.78253094646244,144.94721949768262
Black Wattle,,2019-12-04,,-37.78560553155319,144.9437397156364
Drooping sheoak,,2019-12-04,,-37.782735007003176,144.94694224922515
Black Wattle,,2019-12-04,,-37.7856008360289,144.94369272235696
Black Wattle,,2019-12-04,,-37.7839191827451,144.94569315352157
Drooping sheoak,,2019-12-04,,-37.782428470258765,144.94737391651617
Lightwood Wattle,,2019-12-04,,-37.78500319795458,144.94452003204563
Lightwood Wattle,,2019-12-04,,-37.78577192864281,144.9434839291133
Drooping sheoak,,2019-12-04,,-37.782343213658734,144.94748221324866
Black Wattle,,2019-12-04,,-37.78376108359688,144.94574295047107
Lightwood Wattle,,2019-12-04,,-37.78502117785983,144.94439360739023
Yellow Box,,2019-12-04,,-37.78410498495054,144.9453923290018
Drooping sheoak,,2019-12-04,,-37.78242793407854,144.94747759852729
Black Wattle,,2019-12-04,,-37.7856065748366,144.94368075403275
Black Wattle,,2019-12-04,,-37.78581857335301,144.943388956615
Lightwood Wattle,,2019-12-04,,-37.78515119588775,144.94434072404496
Drooping sheoak,,2019-12-04,,-37.782652764556246,144.94699596143278
Drooping sheoak,,2019-12-04,,-37.782571997921465,144.94712400522005
Prickly-leaved wattle,,2019-12-04,,-37.78516898302595,144.94433750596193
Black Wattle,,2019-12-04,,-37.785585396437305,144.9436755500201
Black Wattle,,2019-12-04,,-37.784040711646334,144.9454583772707
Black Wattle,,2019-12-04,,-37.78557877641793,144.94379189559535
Black Wattle,,2019-12-04,,-37.78539032828546,144.94404931383806
River red gum,,2019-12-04,,-37.78392752001718,144.94573198313813
Black Wattle,,2019-12-04,,-37.78387708545085,144.9456252821459
Drooping sheoak,,2019-12-04,,-37.78240591745956,144.94734672180212
Drooping sheoak,,2019-12-04,,-37.784585116247634,144.944916206184
River red gum,,2019-12-04,,-37.784331571418114,144.94515645850805
Prickly-leaved wattle,,2019-12-04,,-37.78529101473827,144.94417299698316
Yellow Box,,2019-12-04,,-37.7857768350705,144.94342429252316
River red gum,,2019-12-04,,-37.78382103129692,144.9458422344676
River red gum,,2019-12-04,,-37.78473005137357,144.94474209457857
Black Wattle,,2019-12-04,,-37.78456269739202,144.9450465000472
Drooping sheoak,,2019-12-04,,-37.782603977209256,144.94712845700346
Lightwood Wattle,,2019-12-04,,-37.78565384464924,144.94366286534927
Drooping sheoak,,2019-12-04,,-37.78415381703655,144.94538132498832
Drooping sheoak,,2019-12-04,,-37.78242579545079,144.94732902644444
Hedge Wattle,,2019-12-04,,-37.783685832526224,144.9459546429448
Black Wattle,,2019-12-04,,-37.78370545909598,144.9458502035073
Black Wattle,,2019-12-04,,-37.78377191133086,144.94572823009563
Mexican or Washington Palm,,2019-12-04,,-37.825714245756316,144.96065458198203
Sweet Bursaria,,2019-12-04,,-37.78477401240198,144.94472566106634
Black Wattle,,2019-12-04,,-37.78387466328149,144.94571891263496
,,2019-12-04,,-37.78248009158898,144.94725406013018
Drooping sheoak,,2019-12-04,,-37.782514772020185,144.94719632768957
Drooping sheoak,,2019-12-04,,-37.782587499817836,144.94710858822197
Black Wattle,,2019-12-04,,-37.784884885453124,144.94468080317873
Yellow Box,,2019-12-04,,-37.78224607005193,144.94729107879047
River red gum,,2019-12-04,,-37.7835755093407,144.9459690522042
Lightwood Wattle,,2019-12-04,,-37.78226109174038,144.9473515235051
Black Wattle,,2019-12-04,,-37.78390453038095,144.94560226676336
River red gum,,2019-12-04,,-37.7846958105821,144.94477847051374
Mexican or Washington Palm,,2019-12-04,,-37.825881733865906,144.96088639860957
Golden Wreath Wattle,,2019-12-04,,-37.7837855778655,144.9457315987398
Black Wattle,,2019-12-04,,-37.78541636111379,144.94400737363975
Drooping sheoak,,2019-12-04,,-37.78371608098476,144.94582367990856
Drooping sheoak,,2019-12-04,,-37.782389355054036,144.94732197291432
Drooping sheoak,,2019-12-04,,-37.78240063521914,144.9474417920725
Drooping sheoak,,2019-12-04,,-37.782551444723715,144.94715466357675
Drooping sheoak,,2019-12-04,,-37.7824706821474,144.94732948773486
Drooping sheoak,,2019-12-04,,-37.782465282421676,144.94727820092737
Golden Wreath Wattle,,2019-12-04,,-37.78426731646742,144.94536818931581
Drooping sheoak,,2019-12-04,,-37.782372197934386,144.94741305696465
Drooping sheoak,,2019-12-04,,-37.78259209033261,144.94705657072706
Golden Wattle,,2019-12-04,,-37.78433859033478,144.94517136604964
Drooping sheoak,,2019-12-04,,-37.782623661848255,144.94705830866303
Drooping sheoak,,2019-12-04,,-37.783734561118926,144.94578785490344
Lightwood Wattle,,2019-12-04,,-37.78548767459206,144.94377682047434
Black Wattle,,2019-12-04,,-37.78556989498821,144.94374774356692
Drooping sheoak,,2019-12-04,,-37.785737385193734,144.94345649908203
Lightwood Wattle,,2019-12-04,,-37.78224934005185,144.94738046207115
Drooping sheoak,,2019-12-04,,-37.78585921207169,144.94331129669013
Drooping sheoak,,2019-12-04,,-37.78372548239708,144.94580468423845
Drooping sheoak,,2019-12-04,,-37.7826903424312,144.9469907203724
Drooping sheoak,,2019-12-04,,-37.78246519797463,144.94723199016303
Drooping sheoak,,2019-12-04,,-37.78262525587052,144.94710322874855
River red gum,,2019-12-04,,-37.783634944654004,144.94591494769642
River red gum,,2019-12-04,,-37.78444596722841,144.9450604070685
Drooping sheoak,,2019-12-04,,-37.78255726952654,144.9471062454232
Drooping sheoak,,2019-12-04,,-37.782480016106966,144.9472031937341
Drooping sheoak,,2019-12-04,,-37.78512362246881,144.94426858919113
Yellow Box,,2019-12-04,,-37.785807981576674,144.94340685062699
Drooping sheoak,,2019-12-04,,-37.782774606558995,144.94689789230137
Prickly-leaved wattle,,2019-12-04,,-37.785269243065535,144.9442164086648
Black Wattle,,2019-12-04,,-37.784443124600294,144.9450937555765
Mexican or Washington Palm,,2019-12-04,,-37.8258411562946,144.9610566845951
Drooping sheoak,,2019-12-04,,-37.78279897445993,144.9468689449511
Black Wattle,,2019-12-04,,-37.78530465687241,144.9441233382229
Drooping sheoak,,2019-12-04,,-37.78273552722114,144.94689454546287
Black Wattle,,2019-12-04,,-37.78426911759828,144.94523381163793
Black Wattle,,2019-12-04,,-37.785752923584724,144.9435154553151
Drooping sheoak,,2019-12-04,,-37.782577297033576,144.94708161952838
Prickly-leaved wattle,,2019-12-04,,-37.78574647148258,144.94344012298995
River red gum,,2019-12-04,,-37.784281551730736,144.94521302852365
Lightwood Wattle,,2019-12-04,,-37.78520612461611,144.94419885433538
Drooping sheoak,,2019-12-04,,-37.78484631743427,144.94462929839568
Drooping sheoak,,2019-12-04,,-37.782529673222044,144.947172297859
River red gum,,2019-12-04,,-37.784346405940006,144.9451544579339
Lightwood Wattle,,2019-12-04,,-37.78517455550444,144.94431600418352
Drooping sheoak,,2019-12-04,,-37.7843642881541,144.9451566877879
Black Wattle,,2019-12-04,,-37.78475255576585,144.94483878273792
Lightwood Wattle,,2019-12-04,,-37.78570841962363,144.94354723416922
Black Wattle,,2019-12-04,,-37.783725747732845,144.94576822810947
Camphor Laurel,,2019-12-09,,-37.82460364519151,144.9655826831396
Chinese Flame Tree,,2019-12-09,,-37.822070279706956,144.93627553943045
Chinese Flame Tree,,2019-12-09,,-37.8220940689622,144.9362754447805
English Elm,,2019-12-09,,-37.83849780250675,144.97863229335456
English Elm,,2019-12-09,,-37.83812437742404,144.97830818355123
Chinese Flame Tree,,2019-12-09,,-37.8221187151166,144.93629338966593
Chinese Flame Tree,,2019-12-09,,-37.82212438751845,144.93637536903563
English Elm,,2019-12-09,,-37.83829746115705,144.98441322136867
Silky Oak,,2019-12-09,,-37.78805944724351,144.94287340556662
Lemon Scented Gum,,2019-12-11,,-37.82423182977269,144.96843280622625
Oyster Bay pine,,2019-12-11,,-37.8024912005056,144.9302559734902
Oyster Bay pine,,2019-12-11,,-37.80260872791555,144.9302157800749
Oyster Bay pine,,2019-12-11,,-37.80255287232583,144.93015010237326
Liquidamber or Sweet Gum,,2019-12-11,,-37.82322935845,144.96678286655754
Lemon Scented Gum,,2019-12-11,,-37.823920625793725,144.9685251845578
Oyster Bay pine,,2019-12-11,,-37.802584999074945,144.93024495018565
Oyster Bay pine,,2019-12-11,,-37.80255862589606,144.93027748781125
Oyster Bay pine,,2019-12-11,,-37.80261511569128,144.93020492556644
Liquidamber or Sweet Gum,,2019-12-11,,-37.823267347816675,144.96699972528282
Liquidamber or Sweet Gum,,2019-12-11,,-37.82324824337411,144.966884936822
Oyster Bay pine,,2019-12-11,,-37.80239030138226,144.93042188542958
Liquidamber or Sweet Gum,,2019-12-11,,-37.82321152505472,144.9666842893504
Oyster Bay pine,,2019-12-11,,-37.80267513741667,144.93018462330994
Oyster Bay pine,,2019-12-11,,-37.80235570504159,144.9304275078156
Oyster Bay pine,,2019-12-11,,-37.80257065664445,144.93025954762672
Oyster Bay pine,,2019-12-11,,-37.80237940564557,144.9304377494922
Oyster Bay pine,,2019-12-11,,-37.80250551158319,144.93022933787142
Oyster Bay pine,,2019-12-11,,-37.802396554097434,144.93039308974073
Oyster Bay pine,,2019-12-11,,-37.802590202507,144.93022311185186
Oyster Bay pine,,2019-12-11,,-37.8026499565369,144.93012092855008
Oyster Bay pine,,2019-12-11,,-37.802632941317505,144.93018341627987
Eucalyptus wildfire,,2019-12-11,,-37.78687811442013,144.94151287894368
Oyster Bay pine,,2019-12-11,,-37.80265127488755,144.93017029745076
Oyster Bay pine,,2019-12-11,,-37.80264409355088,144.93016163899398
Oyster Bay pine,,2019-12-11,,-37.802629459811136,144.9301596624551
Oyster Bay pine,,2019-12-11,,-37.80266848113557,144.9302007098385
Oyster Bay pine,,2019-12-11,,-37.80237185634997,144.93042353609138
Oyster Bay pine,,2019-12-11,,-37.80250058521234,144.9302361763977
Oyster Bay pine,,2019-12-11,,-37.80247097910399,144.9302385930098
Oyster Bay pine,,2019-12-11,,-37.80240885819814,144.93039070189272
Liquidamber or Sweet Gum,,2019-12-11,,-37.82319578851696,144.96657667956484
Lemon Scented Gum,,2019-12-11,,-37.82443279136571,144.96847978305027
Oyster Bay pine,,2019-12-11,,-37.80235955712027,144.93041081820186
Oyster Bay pine,,2019-12-11,,-37.8026556060723,144.9301398516424
Oyster Bay pine,,2019-12-11,,-37.80237966078727,144.93042150101178
Lemon Scented Gum,,2019-12-11,,-37.82408844856533,144.96847434318585
Oyster Bay pine,,2019-12-11,,-37.80238279826552,144.93040517206867
Oyster Bay pine,,2019-12-11,,-37.80265921185911,144.93016042186676
Lemon Scented Gum,,2019-12-11,,-37.82441161670781,144.96837550132102
Oyster Bay pine,,2019-12-11,,-37.802609021787084,144.93018635561432
Oyster Bay pine,,2019-12-11,,-37.80248057188244,144.93025627021868
Oyster Bay pine,,2019-12-11,,-37.802484289966614,144.93023708563499
Oyster Bay pine,,2019-12-11,,-37.80240260237413,144.9304039377661
Oyster Bay pine,,2019-12-11,,-37.802668015357554,144.93015370222594
Lemon Scented Gum,,2019-12-11,,-37.82410729097321,144.9685792564984
Oyster Bay pine,,2019-12-11,,-37.802621367500464,144.93019146259735
Oyster Bay pine,,2019-12-11,,-37.80248571061117,144.93024613206043
Oyster Bay pine,,2019-12-11,,-37.80240414904575,144.9303791350286
Oyster Bay pine,,2019-12-11,,-37.80236928864343,144.93045177459706
Oyster Bay pine,,2019-12-11,,-37.80266395837924,144.93018436753582
Chanticleer Pear,,2020-01-04,,-37.794297549756564,144.97203214574307
Silver Banksia,,2020-01-04,,-37.802846868451226,144.92584472333465
Silver Banksia,,2020-01-04,,-37.802789930895116,144.92546197353073
Silver Banksia,,2020-01-04,,-37.8031277598383,144.92842471693544
Silver Banksia,,2020-01-04,,-37.80285565569127,144.92583709500948
Silver Banksia,,2020-01-04,,-37.80291533565733,144.92624770861158
Silver Banksia,,2020-01-04,,-37.802888924546124,144.92623708973002
Small-leaved Linden,,2020-01-04,,-37.79921136976538,144.97326516177836
Turkey Oak,,2020-01-04,,-37.80358517909409,144.96481756767605
Silver Banksia,,2020-01-04,,-37.80317643909801,144.92880985961781
Chinese Pistachio,,2020-01-04,,-37.79568976046323,144.94465210965205
Silver linden,,2020-01-04,,-37.79888929347991,144.96823435271062
Japanese Chestnut Oak,,2020-01-04,,-37.806780908944994,144.9442510225715
Silver Banksia,,2020-01-04,,-37.802847874618564,144.92598371290313
Silver Banksia,,2020-01-04,,-37.8032346597976,144.92899972422444
Japanese Chestnut Oak,,2020-01-04,,-37.80694430154483,144.94413801921178
Small Leafed Linden,,2020-01-04,,-37.79829483855665,144.96461559666645
Silver Banksia,,2020-01-04,,-37.803104118319396,144.92768031244108
Silver Banksia,,2020-01-04,,-37.8029013395194,144.92637405662964
Chanticleer Pear,,2020-01-04,,-37.794466456363644,144.97165162823686
English Oak,,2020-01-04,,-37.80727126736654,144.97013796243635
Small-leaved Linden,,2020-01-04,,-37.79948694322756,144.97375178210183
Silver Banksia,,2020-01-04,,-37.80300007337414,144.9268532013888
Silver Banksia,,2020-01-04,,-37.80282445634154,144.92561603936454
Spotted Gum,,2020-01-04,,-37.811595932970725,144.9675469923494
Silver Banksia,,2020-01-04,,-37.80283731529587,144.92581398421257
Silver Banksia,,2020-01-04,,-37.80290587978407,144.92625830859143
Spotted Gum,,2020-01-04,,-37.813342001925704,144.96834821779356
Blueberry ash,,2020-01-05,,-37.79504128014161,144.97056657414134
Blueberry ash,,2020-01-05,,-37.79503914414,144.9705472129145
Blueberry ash,,2020-01-05,,-37.79502617355614,144.97053189585398
Golden Wattle,,2020-01-06,,-37.78049433654424,144.95553312898267
Silver Banksia,,2020-01-06,,-37.821651539660905,144.9149026881127
Silver Banksia,,2020-01-06,,-37.82203142527579,144.91342489103286
Silver Banksia,,2020-01-06,,-37.82190627255308,144.91382773960723
Golden Wattle,,2020-01-06,,-37.78043478135559,144.9556480856601
Silver Banksia,,2020-01-06,,-37.82144294982385,144.91634497935036
Golden Wattle,,2020-01-06,,-37.780213879663705,144.95617124427338
Silver Banksia,,2020-01-06,,-37.82164149607288,144.91498181280184
Golden Wattle,,2020-01-06,,-37.78046674377711,144.95560485353536
Golden Wattle,,2020-01-06,,-37.780468061053234,144.9556755543987
Golden Wattle,,2020-01-06,,-37.78051898404048,144.95547863050874
Golden Wattle,,2020-01-06,,-37.78039751476771,144.9558114785087
Golden Wattle,,2020-01-06,,-37.78029656368489,144.95610118177484
Golden Wattle,,2020-01-06,,-37.780381470317224,144.9559151308274
Golden Wattle,,2020-01-06,,-37.780502587228106,144.95550485655542
Yellow Box,,2020-01-06,,-37.78147829040493,144.95183228979573
Golden Wattle,,2020-01-06,,-37.78048140126125,144.9555926412148
Silver Banksia,,2020-01-06,,-37.82166484991537,144.91482483472328
Golden Wattle,,2020-01-06,,-37.780471573261636,144.95564945632708
Silver Banksia,,2020-01-06,,-37.82160347767716,144.91525723922376
Black Wattle,,2020-01-09,,-37.78152571168903,144.95431203865078
Black Wattle,,2020-01-09,,-37.7815581921732,144.95428309761536
European Fan Palm,,2020-01-24,,-37.812515191229814,144.9776781773142
N/A,,2020-01-29,,-37.77669534323479,144.94047608472198
Lemon Scented Gum,,2020-02-04,,-37.81611706659952,144.93377397617678
Smooth-barked apple,,2020-02-04,,-37.82596176115446,144.9566710986202
Luscious Water Gum,,2020-02-04,,-37.827626398254935,144.96877360268599
Small-leaved Fig,,2020-02-04,,-37.815910977772596,144.93731065157945
Blueberry ash,,2020-02-04,,-37.82172274085856,144.95109715125758
October glory maple,,2020-02-04,,-37.80569889583546,144.9465819592713
Scarlet Oak,,2020-02-04,,-37.80389623327102,144.95561755146866
Jacaranda,,2020-02-04,,-37.82585954625839,144.9614473462885
Smooth-barked apple,,2020-02-04,,-37.82581734008635,144.956844592066
UNKNOWN,,2020-02-04,,-37.8048089325423,144.94738009079467
Smooth-barked apple,,2020-02-04,,-37.81203925963363,144.93602942580745
Golden Honeylocust,,2020-02-04,,-37.79660574338257,144.9490628896353
Coastal Banksia,,2020-02-04,,-37.8159614693928,144.93534799603538
Hill¿s Weeping Fig,,2020-02-04,,-37.82235692220503,144.95178749720975
Eastern redbud,,2020-02-04,,-37.8059900359568,144.9483329353527
Golden Honeylocust,,2020-02-04,,-37.79571823123255,144.94794870931642
Eastern redbud,,2020-02-04,,-37.80643594092352,144.94785217965784
Jacaranda,,2020-02-04,,-37.82582622843175,144.96175592575867
Hoop Pine,,2020-02-04,,-37.815619836283844,144.93802736996057
Blueberry ash,,2020-02-04,,-37.80436388987297,144.94432963539032
Silver Banksia,,2020-02-06,,-37.79762987288128,144.94356644659854
UNKNOWN,,2020-02-06,,-37.792857253432736,144.92065628304235
UNKNOWN,,2020-02-06,,-37.79287149248748,144.92063589704512
Camphor Laurel,,2020-02-06,,-37.800059726954835,144.9449301832293
Lemon scented myrtle,,2020-02-06,,-37.81618067648969,144.97959098830302
English Elm,,2020-02-06,,-37.782646456258135,144.95988395786273
Ironbark,,2020-02-06,,-37.82008007213153,144.94573335210364
Dwarf lemon scented gum,,2020-02-07,,-37.81526308157379,144.98647667467316
London Plane,,2020-02-09,,-37.79904571115502,144.94596248387842
